time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-02-23T16:22:07.960Z,14.416,-88.16,10,4.3,mb,9,,,1.22,us,usp000aa6v,2014-11-07T01:12:11.214Z,Honduras,earthquake,,,,3,reviewed,us,us
2001-02-21T06:51:24.670Z,13.003,-89.069,33,4.3,mb,51,,,1.1,us,usp000aa1d,2014-11-07T01:12:10.602Z,offshore El Salvador,earthquake,,,,11,reviewed,us,us
2001-02-21T03:44:37.320Z,13.148,-88.462,33,4,mb,29,,,0.93,us,usp000aa0y,2014-11-07T01:12:10.574Z,offshore El Salvador,earthquake,,,,11,reviewed,us,us
2001-02-20T21:55:15.500Z,13.304,-88.283,33,4.3,mb,17,,,1.27,us,usp000aa0c,2014-11-07T01:12:10.543Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-02-18T19:34:14.520Z,13.171,-88.668,33,4.4,mb,44,,,1.13,us,usp000a9wk,2014-11-07T01:12:10.156Z,offshore El Salvador,earthquake,,,,21,reviewed,us,us
2001-02-17T23:02:53.380Z,13.54,-88.837,10,3.8,md,9,,,0.76,us,usp000a9u1,2014-11-07T01:12:09.908Z,El Salvador,earthquake,,,,,reviewed,us,cig
2001-02-17T20:25:15.780Z,13.787,-89.106,10,4.1,mb,18,,,1.58,us,usp000a9tt,2017-04-13T22:14:01.557Z,El Salvador,earthquake,,,,5,reviewed,us,us
2001-02-17T18:53:33.160Z,14.901,-88.303,10,3.9,mb,17,,,1.37,us,usp000a9tm,2014-11-07T01:12:09.791Z,Honduras,earthquake,,,,4,reviewed,us,us
2001-02-17T09:56:46.700Z,13.279,-88.588,33,4.3,mb,34,,,1.19,us,usp000a9sq,2014-11-07T01:12:09.704Z,El Salvador,earthquake,,,,9,reviewed,us,us
2001-02-17T01:17:31.420Z,13.062,-88.909,33,5.5,mwc,148,,,1.33,us,usp000a9s2,2017-04-26T17:58:39.677Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-02-14T09:13:11.640Z,13.124,-88.785,52.9,4.3,mb,62,,,1.17,us,usp000a9mh,2014-11-07T01:12:08.496Z,offshore El Salvador,earthquake,,,,18,reviewed,us,us
2001-02-14T05:53:40.620Z,13.194,-88.059,33,4.1,mb,38,,,1.12,us,usp000a9m8,2014-11-07T01:12:08.455Z,El Salvador,earthquake,,,,13,reviewed,us,us
2001-02-13T19:26:00.010Z,13.66,-88.455,10,4.4,mb,12,,,0.91,us,usp000a9kb,2014-11-07T01:12:08.279Z,El Salvador,earthquake,,,,2,reviewed,us,us
2001-02-13T19:22:09.520Z,13.706,-88.76,10,4.6,mb,55,,,0.96,us,usp000a9ka,2014-11-07T01:12:08.274Z,El Salvador,earthquake,,,,11,reviewed,us,us
2001-02-13T16:15:56.380Z,13.419,-88.623,10,4.4,mb,24,,,1.08,us,usp000a9k1,2014-11-07T01:12:08.250Z,El Salvador,earthquake,,,,5,reviewed,us,us
2001-02-13T14:58:46.990Z,13.446,-88.883,10,4.4,mb,42,,,1.07,us,usp000a9k0,2014-11-07T01:12:08.245Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-02-13T14:39:02.260Z,13.412,-88.868,10,4.8,mb,34,,,1.26,us,usp000a9jy,2014-11-07T01:12:08.226Z,El Salvador,earthquake,,,,5,reviewed,us,us
2001-02-13T14:22:05.820Z,13.671,-88.938,10,6.6,mwc,273,,,1.44,us,usp000a9jv,2018-03-12T20:03:28.558Z,El Salvador,earthquake,,,,,reviewed,us,hrv
2001-02-13T07:23:43.350Z,13.277,-88.26,69.3,4.1,mb,8,,,0.91,us,usp000a9jp,2014-11-07T01:12:08.172Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-02-12T08:38:16.080Z,13.46,-88.552,64.8,4.2,mb,38,,,1.22,us,usp000a9ha,2014-11-07T01:12:07.983Z,El Salvador,earthquake,,,,14,reviewed,us,us
2001-02-11T07:22:45.880Z,13.037,-88.77,68.3,4.1,mb,49,,,1.41,us,usp000a9ff,2014-11-07T01:12:07.781Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
2001-02-08T08:52:45.040Z,13.274,-87.46,200,4.1,mb,17,,,1.03,us,usp000a990,2014-11-07T01:12:06.792Z,Honduras,earthquake,,,,5,reviewed,us,us
2001-02-07T18:10:25.180Z,13.091,-89.1,57.8,4.3,mb,42,,,1.4,us,usp000a983,2014-11-07T01:12:06.614Z,offshore El Salvador,earthquake,,,,14,reviewed,us,us
2001-02-07T10:23:09.830Z,13.211,-88.941,63.6,5.8,mwc,229,,,1.1,us,usp000a97j,2016-11-09T21:49:23.820Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-02-06T10:47:01.830Z,13.135,-89.009,61.8,4.3,mb,63,,,1.24,us,usp000a95p,2014-11-07T01:12:05.961Z,offshore El Salvador,earthquake,,,,10,reviewed,us,us
2001-02-05T08:51:45.770Z,13.191,-88.294,56.2,3.9,mb,25,,,1.11,us,usp000a93s,2014-11-07T01:12:05.769Z,El Salvador,earthquake,,,,8,reviewed,us,us
2001-02-04T13:36:56.590Z,13.068,-88.824,33,4.2,mb,51,,,1.09,us,usp000a927,2014-11-07T01:12:05.453Z,offshore El Salvador,earthquake,,,,9,reviewed,us,us
2001-02-04T09:15:26.000Z,13.194,-88.888,33,4.5,mb,97,,,1.16,us,usp000a91q,2014-11-07T01:12:05.339Z,offshore El Salvador,earthquake,,,,29,reviewed,us,us
2001-02-03T06:50:39.620Z,13.241,-88.615,33,3.7,mb,8,,,0.88,us,usp000a8yt,2014-11-07T01:12:04.803Z,El Salvador,earthquake,,,,2,reviewed,us,us
2001-02-02T07:32:53.150Z,13.333,-88.475,33,4,mb,14,,,1.12,us,usp000a8wf,2014-11-07T01:12:04.059Z,El Salvador,earthquake,,,,6,reviewed,us,us
2001-02-01T04:16:12.420Z,13.428,-88.239,10,3.9,mb,10,,,1.6,us,usp000a8th,2014-11-07T01:12:02.248Z,El Salvador,earthquake,,,,3,reviewed,us,us
2001-01-30T15:54:53.980Z,13.091,-88.542,33,4.2,mb,10,,,1.11,us,usp000a8qa,2014-11-07T01:12:00.173Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
2001-01-30T02:55:57.940Z,13.227,-88.736,33,4.5,mb,35,,,1.2,us,usp000a8pd,2014-11-07T01:12:00.107Z,El Salvador,earthquake,,,,16,reviewed,us,us
2001-01-29T22:33:20.420Z,12.948,-88.78,43.4,4.4,mb,41,,,1.21,us,usp000a8nq,2014-11-07T01:12:00.024Z,offshore El Salvador,earthquake,,,,10,reviewed,us,us
2001-01-28T07:14:06.590Z,12.925,-88.887,33,4.4,mb,57,,,1.09,us,usp000a8j3,2014-11-07T01:11:59.656Z,offshore El Salvador,earthquake,,,,23,reviewed,us,us
2001-01-26T20:58:32.750Z,13.08,-89.277,65,4.5,mb,50,,,1.16,us,usp000a8fp,2014-11-07T01:11:59.273Z,offshore El Salvador,earthquake,,9.9,,18,reviewed,us,us
2001-01-25T18:37:42.230Z,13.159,-87.978,33,4.2,mb,11,,,0.9,us,usp000a8d4,2014-11-07T01:11:58.917Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-01-25T13:27:27.310Z,13.279,-87.802,33,4.7,mb,23,,,1.15,us,usp000a8cy,2014-11-07T01:11:58.898Z,El Salvador,earthquake,,,,7,reviewed,us,us
2001-01-25T10:36:12.680Z,13.221,-88.668,33,4.2,mb,27,,,1.19,us,usp000a8cq,2014-11-07T01:11:58.845Z,El Salvador,earthquake,,,,11,reviewed,us,us
2001-01-25T03:32:48.560Z,13.279,-88.449,33,4.1,mb,9,,,1.27,us,usp000a8c3,2014-11-07T01:11:58.757Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-01-25T01:34:09.790Z,13.05,-88.573,56.8,3.8,mb,23,,,1.16,us,usp000a8by,2014-11-07T01:11:58.740Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
2001-01-24T14:53:55.660Z,13.275,-88.617,33,4.1,mb,8,,,1.11,us,usp000a8aw,2014-11-07T01:11:58.591Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-01-24T10:55:24.500Z,13.787,-89.286,33,4,mb,17,,,1.34,us,usp000a8ad,2014-11-07T01:11:58.561Z,El Salvador,earthquake,,,,5,reviewed,us,us
2001-01-24T02:18:42.670Z,13.488,-88.404,33,3.4,mb,5,,,1.8,us,usp000a897,2014-11-07T01:11:58.465Z,El Salvador,earthquake,,,,1,reviewed,us,us
2001-01-24T01:34:29.020Z,13.149,-89.084,53.6,4.5,mb,36,,,1.17,us,usp000a895,2014-11-07T01:11:58.457Z,offshore El Salvador,earthquake,,,,3,reviewed,us,us
2001-01-23T21:23:14.860Z,13.718,-88.349,33,4.4,mb,7,,,1.27,us,usp000a88u,2014-11-07T01:11:58.433Z,El Salvador,earthquake,,,,2,reviewed,us,us
2001-01-23T04:51:07.350Z,13.093,-88.377,67,4,mb,16,,,0.73,us,usp000a86f,2014-11-07T01:11:58.130Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
2001-01-22T20:38:01.560Z,13.107,-87.889,33,4.2,mb,7,,,0.97,us,usp000a85j,2014-11-07T01:11:58.050Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
2001-01-21T10:21:01.770Z,13.005,-89.049,54.8,4.3,mb,33,,,1.48,us,usp000a835,2014-11-07T01:11:57.837Z,offshore El Salvador,earthquake,,,,9,reviewed,us,us
2001-01-17T21:05:39.940Z,12.997,-89.062,45.7,4.6,mb,107,,,1.1,us,usp000a7wf,2014-11-07T01:11:57.041Z,offshore El Salvador,earthquake,,,,27,reviewed,us,us
2001-01-17T01:40:15.920Z,13.018,-88.931,44.5,5.4,mwc,158,,,1.09,us,usp000a7ua,2016-11-09T21:41:16.315Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-01-16T23:32:52.770Z,13.283,-89.098,58.4,4.4,mb,92,,,1.35,us,usp000a7u6,2014-11-07T01:11:56.851Z,offshore El Salvador,earthquake,,,,26,reviewed,us,us
2001-01-16T13:51:41.050Z,13.019,-88.483,33,3.9,md,14,,,1.18,us,usp000a7t4,2014-11-07T01:11:56.702Z,offshore El Salvador,earthquake,,,,,reviewed,us,cig
2001-01-16T11:53:24.740Z,13.815,-89.456,33,4.4,mb,21,,,1.31,us,usp000a7sw,2014-11-07T01:11:56.500Z,El Salvador,earthquake,,,,7,reviewed,us,us
2001-01-16T11:24:33.640Z,13.076,-88.853,67.9,4.8,mb,143,,,1.14,us,usp000a7sv,2014-11-07T01:11:56.485Z,offshore El Salvador,earthquake,,,,45,reviewed,us,us
2001-01-16T10:58:17.000Z,12.985,-88.697,62.6,5.7,mwc,258,,,1.2,us,usp000a7su,2017-04-26T17:58:18.160Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-01-16T08:22:09.750Z,13.017,-88.596,44,5.7,mwc,220,,,1.23,us,usp000a7sp,2017-04-26T17:58:17.571Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-01-16T03:17:41.750Z,13.211,-88.645,57.5,4.6,mb,28,,,1.11,us,usp000a7s7,2014-11-07T01:11:56.123Z,El Salvador,earthquake,,,,7,reviewed,us,us
2001-01-16T02:57:08.970Z,13.129,-88.674,58,4,mb,9,,,0.87,us,usp000a7s5,2014-11-07T01:11:56.119Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
2001-01-15T15:31:22.560Z,13.565,-88.312,33,4.7,mb,17,,,1.39,us,usp000a7r6,2014-11-07T01:11:56.042Z,El Salvador,earthquake,,,,2,reviewed,us,us
2001-01-15T12:20:10.440Z,13.076,-88.58,74.6,5.8,mwc,168,,,1.12,us,usp000a7qw,2016-11-09T21:40:28.110Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-01-15T10:07:32.500Z,12.976,-88.751,69.1,4.4,mb,42,,,1.23,us,usp000a7qr,2014-11-07T01:11:55.982Z,offshore El Salvador,earthquake,,,,9,reviewed,us,us
2001-01-15T05:09:11.300Z,13.181,-88.792,67.7,5.6,mwc,187,,,1.32,us,usp000a7qb,2016-11-09T21:40:27.097Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-01-15T02:52:51.070Z,13.339,-88.5,33,4.1,mb,11,,,1.03,us,usp000a7q4,2014-11-07T01:11:55.899Z,El Salvador,earthquake,,,,4,reviewed,us,us
2001-01-15T00:22:56.580Z,12.992,-88.764,68.1,5.3,mwc,146,,,1.13,us,usp000a7px,2017-04-26T17:58:16.952Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-01-14T22:41:28.520Z,13.118,-88.594,48.8,5.7,mwc,246,,,1.07,us,usp000a7pp,2017-04-26T17:58:16.347Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2001-01-14T21:20:18.730Z,13.999,-89.369,33,4.3,mb,12,,,1.39,us,usp000a7pk,2014-11-07T01:11:55.795Z,El Salvador,earthquake,,,,7,reviewed,us,us
2001-01-14T18:17:29.260Z,13.151,-89.013,33,4.2,mb,12,,,1.44,us,usp000a7p8,2014-11-07T01:11:55.765Z,offshore El Salvador,earthquake,,,,5,reviewed,us,us
2001-01-14T17:01:59.030Z,13.16,-88.446,33,3.5,mb,9,,,0.97,us,usp000a7p4,2014-11-07T01:11:55.758Z,El Salvador,earthquake,,,,3,reviewed,us,us
2001-01-14T16:22:20.460Z,13.761,-89.144,33,4.1,mb,13,,,1.38,us,usp000a7p1,2014-11-07T01:11:55.751Z,El Salvador,earthquake,,,,6,reviewed,us,us
2001-01-14T16:19:31.300Z,13.169,-88.352,33,3.3,md,4,,,0.69,us,usp000a7p0,2014-11-07T01:11:55.750Z,El Salvador,earthquake,,,,,reviewed,us,cig
2001-01-14T15:41:30.310Z,13.847,-89.21,33,4.5,mb,23,,,1.44,us,usp000a7nz,2014-11-07T01:11:55.746Z,El Salvador,earthquake,,,,11,reviewed,us,us
2001-01-14T15:13:59.220Z,13.549,-89.386,33,4.3,mb,29,,,1.3,us,usp000a7ny,2014-11-07T01:11:55.742Z,El Salvador,earthquake,,,,8,reviewed,us,us
2001-01-14T11:09:18.360Z,13.014,-88.594,45.7,4.6,mb,42,,,1,us,usp000a7nj,2014-11-07T01:11:55.711Z,offshore El Salvador,earthquake,,,,9,reviewed,us,us
2001-01-14T09:23:55.690Z,13.089,-88.719,55.8,4.3,mb,48,,,1.12,us,usp000a7ne,2014-11-07T01:11:55.699Z,offshore El Salvador,earthquake,,,,11,reviewed,us,us
2001-01-14T08:54:54.130Z,13.043,-88.643,54,4.3,mb,26,,,1.34,us,usp000a7nb,2014-11-07T01:11:55.665Z,offshore El Salvador,earthquake,,,,8,reviewed,us,us
2001-01-14T08:02:45.320Z,13.281,-88.838,59.8,4,mb,23,,,1.12,us,usp000a7n8,2014-11-07T01:11:55.656Z,El Salvador,earthquake,,,,6,reviewed,us,us
2001-01-14T07:30:08.760Z,13.211,-88.402,33,3.6,mb,15,,,1.16,us,usp000a7n7,2014-11-07T01:11:55.654Z,El Salvador,earthquake,,,,3,reviewed,us,us
2001-01-14T07:02:47.080Z,13.119,-88.937,55.3,4.2,mb,28,,,1.25,us,usp000a7n5,2014-11-07T01:11:55.649Z,offshore El Salvador,earthquake,,,,7,reviewed,us,us
2001-01-14T05:37:34.420Z,13.015,-89.077,54.6,4.2,mb,18,,,1.22,us,usp000a7n0,2014-11-07T01:11:55.635Z,offshore El Salvador,earthquake,,,,4,reviewed,us,us
2001-01-14T02:53:36.220Z,13.167,-88.913,63.3,4.6,mb,30,,,1.05,us,usp000a7mr,2014-11-07T01:11:55.614Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
2001-01-14T02:33:56.860Z,13.006,-88.557,33,4.4,mb,14,,,0.98,us,usp000a7mn,2014-11-07T01:11:55.606Z,offshore El Salvador,earthquake,,,,4,reviewed,us,us
2001-01-13T20:56:31.490Z,13.44,-88.789,33,4.2,mb,17,,,0.9,us,usp000a7me,2014-11-07T01:11:55.586Z,El Salvador,earthquake,,,,3,reviewed,us,us
2001-01-13T17:33:32.380Z,13.049,-88.66,60,7.7,mwc,427,,,1.13,us,usp000a7m5,2018-10-17T19:39:00.654Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2000-12-13T13:11:00.480Z,15.229,-86.835,33,3.9,mb,9,,,1.03,us,usp000a60j,2014-11-07T01:11:43.729Z,Honduras,earthquake,,,,1,reviewed,us,us
2000-12-07T14:33:28.070Z,13.441,-87.598,200,4.2,mb,9,,,1.29,us,usp000a5nt,2014-11-07T01:11:41.500Z,Honduras,earthquake,,,,2,reviewed,us,us
2000-10-19T15:52:55.670Z,14.455,-89.251,33,4.2,mb,5,,,1.64,us,usp000a234,2014-11-07T01:11:17.423Z,Honduras,earthquake,,,,1,reviewed,us,us
2000-10-14T10:16:52.280Z,13.223,-89.381,88.4,4.3,mb,43,,,1.3,us,usp000a1rm,2014-11-07T01:11:16.441Z,offshore El Salvador,earthquake,,10.9,,9,reviewed,us,us
2000-10-08T06:26:17.330Z,13.163,-89.023,33,4.3,mb,28,,,1.46,us,usp000a1eq,2014-11-07T01:11:15.190Z,offshore El Salvador,earthquake,,,,11,reviewed,us,us
2000-09-21T04:45:31.650Z,13.693,-88.794,33,3.8,mb,9,,,1.22,us,usp000a0ku,2014-11-07T01:11:06.486Z,El Salvador,earthquake,,,,2,reviewed,us,us
2000-08-27T06:57:22.280Z,14.089,-89.129,33,4.4,mb,10,,,1.07,us,usp0009z81,2014-11-07T01:10:55.259Z,El Salvador,earthquake,,,,5,reviewed,us,us
2000-08-22T09:45:10.150Z,13.101,-88.612,33,4.3,mb,32,,,0.91,us,usp0009yyn,2014-11-07T01:10:54.148Z,offshore El Salvador,earthquake,,,,20,reviewed,us,us
2000-07-06T05:55:39.320Z,13.078,-88.877,65.5,4.7,mb,112,,,1.14,us,usp0009vve,2014-11-07T01:10:32.423Z,offshore El Salvador,earthquake,,,,36,reviewed,us,us
2000-06-02T07:45:57.270Z,13.346,-88.974,72.1,3.7,mb,13,,,1.08,us,usp0009ttn,2014-11-07T01:10:16.886Z,El Salvador,earthquake,,,,1,reviewed,us,us
2000-05-24T02:01:23.120Z,13.535,-88.554,44.6,4.2,mb,,,,0.92,us,usp0009tda,2014-11-07T01:10:11.305Z,El Salvador,earthquake,,24.4,,4,reviewed,us,us
2000-05-12T19:33:46.850Z,13.577,-89.202,33,4.1,mb,,,,1.29,us,usp0009suv,2014-11-07T01:10:07.518Z,El Salvador,earthquake,,,,3,reviewed,us,us
2000-04-01T06:28:25.390Z,13.244,-87.779,173.8,4.3,mb,,,,1.06,us,usp0009qm3,2014-11-07T01:09:48.468Z,Golfo de Fonseca  El Salvador,earthquake,,,,22,reviewed,us,us
2000-03-12T21:53:12.740Z,13.631,-88.948,200,4.3,mb,,,,0.98,us,usp0009pmt,2014-11-07T01:09:41.018Z,El Salvador,earthquake,,,,8,reviewed,us,us
2000-02-25T09:09:53.400Z,13.21,-89.177,50.5,4.2,mb,,,,1.13,us,usp0009ny1,2014-11-07T01:09:33.636Z,offshore El Salvador,earthquake,,,,4,reviewed,us,us
2000-02-25T05:12:31.280Z,13.322,-88.866,90.6,3.9,mb,,,,1.19,us,usp0009nxt,2014-11-07T01:09:33.590Z,El Salvador,earthquake,,18.5,,1,reviewed,us,us
2000-02-14T15:03:11.920Z,16.397,-86.084,33,3.7,mb,,,,1.25,us,usp0009nfd,2014-11-07T01:09:30.861Z,offshore Honduras,earthquake,,,,3,reviewed,us,us
2000-02-14T13:55:30.230Z,16.651,-86.261,33,4.6,mb,,,,0.88,us,usp0009nfc,2014-11-07T01:09:30.857Z,offshore Honduras,earthquake,,,,14,reviewed,us,us
2000-02-14T12:52:45.520Z,16.616,-86.295,33,4.5,mb,,,,1.09,us,usp0009nf5,2014-11-07T01:09:30.829Z,offshore Honduras,earthquake,,,,10,reviewed,us,us
2000-02-13T11:29:02.500Z,13.063,-88.638,88.1,4.4,mb,,,,0.96,us,usp0009ndr,2014-11-07T01:09:30.669Z,offshore El Salvador,earthquake,,5,,14,reviewed,us,us
2000-02-06T04:32:18.610Z,13.565,-88.318,250,3.9,mb,,,,1.17,us,usp0009n3w,2014-11-07T01:09:27.205Z,El Salvador,earthquake,,,,7,reviewed,us,us
2000-02-02T22:30:54.490Z,13.232,-88.398,249.2,3.9,mb,,,,1.07,us,usp0009mz3,2014-11-07T01:09:25.773Z,El Salvador,earthquake,,19.9,,2,reviewed,us,us
2000-02-01T02:00:10.680Z,13.01,-88.847,55.1,5.2,mwc,,,,1.23,us,usp0009mwx,2016-11-09T21:47:12.636Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
2000-01-30T23:54:31.050Z,13.214,-87.546,186.4,4.3,mb,,,,1.02,us,usp0009mvg,2014-11-07T01:09:22.889Z,Golfo de Fonseca  Honduras,earthquake,,,,8,reviewed,us,us
2000-01-29T06:49:35.280Z,13.051,-89.089,88.4,4.1,mb,,,,1.02,us,usp0009mte,2014-11-07T01:09:22.649Z,offshore El Salvador,earthquake,,8.6,,10,reviewed,us,us
2000-01-28T08:45:21.960Z,13.074,-89.282,75.1,3.7,mb,,,,1.35,us,usp0009mrz,2014-11-07T01:09:22.349Z,offshore El Salvador,earthquake,,,,2,reviewed,us,us
2000-01-25T13:50:18.450Z,13.98,-89.38,103.2,3.9,mb,,,,0.95,us,usp0009mn5,2014-11-07T01:09:21.909Z,El Salvador,earthquake,,23.5,,4,reviewed,us,us
2000-01-24T03:23:11.080Z,13.053,-88.626,67.1,4.8,mb,,,,1.17,us,usp0009mkr,2014-11-07T01:09:21.738Z,offshore El Salvador,earthquake,,,,35,reviewed,us,us
2000-01-23T06:18:31.070Z,13.183,-88.901,98.7,3.9,mb,,,,0.84,us,usp0009mjc,2014-11-07T01:09:21.527Z,offshore El Salvador,earthquake,,8.2,,3,reviewed,us,us
1999-12-10T09:14:07.320Z,13.02,-88.445,109.6,4.3,mb,,,,1.09,us,usp0009jpa,2014-11-07T01:09:08.609Z,offshore El Salvador,earthquake,,7.1,,12,reviewed,us,us
1999-11-25T11:49:09.920Z,13.314,-88.688,33,4.4,mb,,,,0.89,us,usp0009j2h,2014-11-07T01:09:00.280Z,El Salvador,earthquake,,,,3,reviewed,us,us
1999-08-12T09:35:16.080Z,15.86,-88.523,10,4.2,mb,,,,1.28,us,usp0009cy1,2014-11-07T01:08:15.889Z,Guatemala,earthquake,,,,12,reviewed,us,us
1999-07-19T17:56:33.660Z,15.654,-88.317,10,4.6,mb,,,,1.17,us,usp0009bv5,2014-11-07T01:08:07.172Z,Honduras,earthquake,,,,24,reviewed,us,us
1999-07-17T14:26:58.470Z,13.469,-88.429,54.8,3.9,md,,,,1.26,us,usp0009brk,2014-11-07T01:08:06.545Z,El Salvador,earthquake,,,,,reviewed,us,casc
1999-07-14T13:12:38.240Z,15.764,-89.283,10,3.9,mb,,,,1.44,us,usp0009bky,2014-11-07T01:08:05.788Z,Guatemala,earthquake,,,,4,reviewed,us,us
1999-07-14T12:06:14.780Z,15.922,-88.514,10,4.5,mb,,,,0.83,us,usp0009bkv,2014-11-07T01:08:05.781Z,offshore Guatemala,earthquake,,,,16,reviewed,us,us
1999-07-11T20:17:25.730Z,15.26,-88.415,10,4.5,mb,,,,1.13,us,usp0009bf5,2014-11-07T01:08:05.307Z,Honduras,earthquake,,,,16,reviewed,us,us
1999-07-11T20:09:21.450Z,15.73,-88.572,10,4.5,mb,,,,1.26,us,usp0009bf2,2014-11-07T01:08:05.298Z,Guatemala,earthquake,,,,29,reviewed,us,us
1999-07-11T14:53:42.760Z,15.773,-88.907,10,4.2,mb,,,,1.26,us,usp0009beg,2014-11-07T01:08:05.253Z,Guatemala,earthquake,,,,5,reviewed,us,us
1999-07-11T14:31:59.330Z,15.828,-88.61,10,4.8,mb,,,,1.35,us,usp0009bee,2014-11-07T01:08:05.237Z,Bahia de Amatique  Guatemala,earthquake,,,,10,reviewed,us,us
1999-07-11T14:14:16.530Z,15.782,-88.33,10,6.7,mwc,,,,1.01,us,usp0009bed,2017-04-26T17:56:03.966Z,Guatemala,earthquake,,,,,reviewed,us,hrv
1999-06-28T01:36:23.190Z,12.926,-88.283,33,4.2,mb,,,,1.17,us,usp0009apb,2014-11-07T01:07:57.661Z,offshore El Salvador,earthquake,,,,5,reviewed,us,us
1999-06-27T06:59:27.120Z,12.926,-88.488,75.9,4.6,mb,,,,1.03,us,usp0009amz,2014-11-07T01:07:57.520Z,offshore El Salvador,earthquake,,,,24,reviewed,us,us
1999-05-21T17:11:12.610Z,13.078,-88.169,200,4.3,mb,,,,1.05,us,usp00098fs,2014-11-07T01:07:42.167Z,offshore El Salvador,earthquake,,,,9,reviewed,us,us
1999-04-26T02:13:08.090Z,14.672,-88.492,33,3.6,mb,,,,1.02,us,usp00096wc,2014-11-07T01:07:30.329Z,Honduras,earthquake,,,,2,reviewed,us,us
1999-04-04T00:50:23.660Z,13.235,-87.645,33,4.4,md,,,,1.25,us,usp00095rq,2014-11-07T01:07:22.628Z,Golfo de Fonseca  Honduras,earthquake,,,,,reviewed,us,casc
1999-04-03T13:12:02.710Z,12.996,-87.732,33,3.5,mb,,,,1.02,us,usp00095qp,2014-11-07T01:07:22.362Z,near the coast of Nicaragua,earthquake,,,,3,reviewed,us,us
1999-04-03T10:42:23.280Z,13.205,-87.579,33,4.1,mb,,,,1.54,us,usp00095qm,2014-11-07T01:07:22.353Z,Golfo de Fonseca  Honduras,earthquake,,,,2,reviewed,us,us
1999-04-03T10:10:30.700Z,13.173,-87.634,38.4,6,mwc,,,,0.9,us,usp00095qj,2017-04-26T17:55:48.333Z,Honduras,earthquake,,3.8,,,reviewed,us,hrv
1999-04-03T04:53:27.130Z,12.989,-87.806,33,4.2,mb,,,,1.14,us,usp00095py,2014-11-07T01:07:22.034Z,near the coast of Nicaragua,earthquake,,,,10,reviewed,us,us
1999-04-03T04:22:23.670Z,12.997,-87.924,33,5.4,mwc,,,,1.21,us,usp00095pu,2016-11-09T22:13:38.886Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
1999-03-30T18:46:07.360Z,14.365,-88.415,33,4,mb,,,,0.93,us,usp00095gj,2014-11-07T01:07:17.758Z,Honduras,earthquake,,,,4,reviewed,us,us
1999-03-29T01:27:09.330Z,14.433,-88.399,33,5.1,mb,,,,0.77,us,usp00095db,2014-11-07T01:07:17.390Z,Honduras,earthquake,,,,81,reviewed,us,us
1999-03-23T22:22:56.830Z,14.434,-88.531,33,4.5,ml,,,,0.64,us,usp0009523,2014-11-07T01:07:15.958Z,Honduras,earthquake,,,,,reviewed,us,casc
1999-03-23T17:30:17.110Z,14.443,-88.444,33,4.6,mb,,,,1.02,us,usp000951n,2014-11-07T01:07:15.907Z,Honduras,earthquake,,,,21,reviewed,us,us
1999-03-19T06:38:50.220Z,13.224,-87.692,191.4,4.9,mb,,,,1.02,us,usp00094sh,2014-11-07T01:07:14.954Z,Golfo de Fonseca  El Salvador,earthquake,,,,26,reviewed,us,us
1999-03-17T21:38:36.750Z,13.462,-89.217,33,4.5,mb,,,,0.95,us,usp00094pq,2014-11-07T01:07:14.476Z,El Salvador,earthquake,,,,13,reviewed,us,us
1999-03-14T20:21:04.160Z,13.179,-88.635,49.3,4.5,mb,,,,1.31,us,usp00094h7,2014-11-07T01:07:13.784Z,offshore El Salvador,earthquake,,,,40,reviewed,us,us
1999-03-09T14:10:33.010Z,15.704,-87.005,33,4.1,mb,,,,1.41,us,usp000945p,2014-11-07T01:07:12.408Z,Honduras,earthquake,,,,5,reviewed,us,us
